run_id,filename,number_of_data,model,prompt_type,number_of_shots,temperature,max_new_tokens,batch_size,pad_token,pad_token_id,eos_token_id,seed,device,exact_match_accuracy,exact_match_f1,exact_match_loss,exact_match_gain,bert_score_accuracy,bert_score_f1,bert_score_loss,bert_score_gain,edit_distance,single_bert_score
20230603_144416,analytic_entailment/task.json,65,Rachneet/gpt2-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,86.26153846,0.7815762162
20230603_144418,analytic_entailment/task.json,65,Rachneet/gpt2-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,85.4,0.7822829485
20230603_144421,analytic_entailment/task.json,65,Rachneet/gpt2-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,86.03076923,0.7815890312
20230603_144424,analytic_entailment/task.json,65,Rachneet/gpt2-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.4769230769,0.4738095238,19,12,0.5538461538,0.5167905665,10,7,26.10769231,0.8901153207
20230603_144427,analytic_entailment/task.json,65,Rachneet/gpt2-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.4923076923,0.4903777619,17,12,0.5692307692,0.537601626,10,9,26.27692308,0.8910652995
20230603_144430,analytic_entailment/task.json,65,Rachneet/gpt2-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.4769230769,0.4738095238,19,12,0.5692307692,0.537601626,10,8,26.15384615,0.8904095888
20230603_150128,analytic_entailment/task.json,65,gpt2-xl,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.5692307692,0.2967171717,5,3,0.5538461538,0.3564356436,5,1,21.90769231,0.9011809826
20230603_150132,analytic_entailment/task.json,65,gpt2-xl,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5692307692,0.2967171717,5,3,0.5538461538,0.3564356436,5,1,21.90769231,0.9008949995
20230603_150136,analytic_entailment/task.json,65,gpt2-xl,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5692307692,0.2967171717,5,3,0.5538461538,0.3564356436,5,1,21.96923077,0.901165247
20230603_150140,analytic_entailment/task.json,65,gpt2-xl,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.5692307692,0.362745098,22,29,0.5692307692,0.362745098,17,18,21.24615385,0.9054661393
20230603_150145,analytic_entailment/task.json,65,gpt2-xl,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5692307692,0.362745098,22,29,0.5692307692,0.362745098,18,16,21.32307692,0.905333519
20230603_150150,analytic_entailment/task.json,65,gpt2-xl,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5692307692,0.362745098,22,29,0.5692307692,0.362745098,18,17,21.23076923,0.9053634405
20230603_150155,analytic_entailment/task.json,65,gpt2-xl,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.1846153846,0.2,1,9,-100,-100,-100,-100,21.6,-100
20230603_150159,analytic_entailment/task.json,65,gpt2-xl,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.1846153846,0.2,1,9,-100,-100,-100,-100,21.6,-100
20230603_150204,analytic_entailment/task.json,65,gpt2-xl,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.1846153846,0.2,2,9,-100,-100,-100,-100,21.6,-100
20230603_150208,analytic_entailment/task.json,65,gpt2-xl,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.4461538462,0.350877193,36,28,-100,-100,-100,-100,33.93846154,-100
20230603_150213,analytic_entailment/task.json,65,gpt2-xl,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.4461538462,0.350877193,36,28,-100,-100,-100,-100,33.92307692,-100
20230603_150218,analytic_entailment/task.json,65,gpt2-xl,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.4461538462,0.350877193,36,28,-100,-100,-100,-100,33.95384615,-100
20230603_150223,analytic_entailment/task.json,65,gpt2-xl,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,43,0.8155308962
20230603_150227,analytic_entailment/task.json,65,gpt2-xl,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,43.4,0.8148428798
20230603_150231,analytic_entailment/task.json,65,gpt2-xl,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,42.53846154,0.8150846362
20230603_150235,analytic_entailment/task.json,65,gpt2-xl,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.5384615385,0.35,7,4,0.5692307692,0.362745098,6,4,23.27692308,0.9046573043
20230603_150240,analytic_entailment/task.json,65,gpt2-xl,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5384615385,0.35,7,5,0.5692307692,0.362745098,6,5,23.38461538,0.9046959281
20230603_150245,analytic_entailment/task.json,65,gpt2-xl,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5384615385,0.35,7,4,0.5692307692,0.362745098,6,4,23.35384615,0.9046899676
20230603_152158,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.5384615385,0.3781887755,19,27,0.5692307692,0.362745098,6,10,47.44615385,0.8506239653
20230603_152202,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5384615385,0.3781887755,18,27,0.5692307692,0.362745098,5,10,47.44615385,0.8506239653
20230603_152206,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5384615385,0.3781887755,19,27,0.5692307692,0.362745098,6,10,47.44615385,0.8506239653
20230603_152210,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.5692307692,0.362745098,28,36,0.5692307692,0.362745098,10,11,61.56923077,0.8384866714
20230603_152222,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5692307692,0.362745098,28,36,0.5692307692,0.362745098,11,11,61.56923077,0.8384866714
20230603_152235,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5692307692,0.362745098,28,36,0.5692307692,0.362745098,11,11,61.56923077,0.8384866714
20230603_152247,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.4307692308,0.3333333333,0,28,-100,-100,-100,-100,54.50769231,-100
20230603_152252,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.4307692308,0.3333333333,0,28,-100,-100,-100,-100,55.36923077,-100
20230603_152257,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.4153846154,0.3272727273,0,27,-100,-100,-100,-100,54.46153846,-100
20230603_152301,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.5692307692,0.3333333333,0,0,-100,-100,-100,-100,41.69230769,-100
20230603_152310,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5692307692,0.3333333333,0,0,-100,-100,-100,-100,41.69230769,-100
20230603_152319,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5692307692,0.3333333333,0,0,-100,-100,-100,-100,41.69230769,-100
20230603_152328,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,87.49230769,0.767069459
20230603_152332,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,86.35384615,0.7674859762
20230603_152336,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,86.86153846,0.7674148679
20230603_152340,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.5538461538,0.3857934181,17,22,0.5692307692,0.362745098,9,10,68.95384615,0.8383975029
20230603_152349,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5538461538,0.3857934181,17,21,0.5692307692,0.362745098,10,10,68.01538462,0.8399837017
20230603_152357,analytic_entailment/task.json,65,Rachneet/gpt2-xl-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5538461538,0.3857934181,17,22,0.5692307692,0.362745098,10,10,68.95384615,0.8383975029
20230603_163944,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.5692307692,0.362745098,3,3,0.5692307692,0.362745098,0,1,13.33846154,0.915958941
20230603_163948,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5692307692,0.362745098,3,3,0.5692307692,0.362745098,0,1,13.33846154,0.915958941
20230603_163953,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5692307692,0.362745098,3,3,0.5692307692,0.362745098,0,1,13.26153846,0.9160047174
20230603_163957,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.5538461538,0.3564356436,1,0,0.5538461538,0.3564356436,1,0,24.73846154,0.9050188661
20230603_164003,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5538461538,0.3564356436,1,0,0.5538461538,0.3564356436,1,0,24.73846154,0.9050188661
20230603_164009,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5538461538,0.3564356436,1,0,0.5538461538,0.3564356436,1,0,24.73846154,0.9050188661
20230603_164015,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.3384615385,0.2933333333,1,11,-100,-100,-100,-100,27.32307692,-100
20230603_164019,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.3384615385,0.2933333333,1,11,-100,-100,-100,-100,27.43076923,-100
20230603_164023,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.3384615385,0.2933333333,1,11,-100,-100,-100,-100,27.38461538,-100
20230603_164028,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.4307692308,0.3448165869,2,1,-100,-100,-100,-100,34.52307692,-100
20230603_164034,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.4307692308,0.3448165869,2,1,-100,-100,-100,-100,34.56923077,-100
20230603_164040,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.4307692308,0.3448165869,2,1,-100,-100,-100,-100,34.52307692,-100
20230603_164046,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,29.44615385,0.8132460117
20230603_164050,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,29.44615385,0.8133043647
20230603_164055,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,29.44615385,0.8134617805
20230603_164059,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.5846153846,0.4899738448,4,7,0.5384615385,0.3781887755,3,1,24.93846154,0.9031035304
20230603_164104,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5692307692,0.4621749409,4,6,0.5384615385,0.3781887755,3,1,24.86153846,0.9030613899
20230603_164109,analytic_entailment/task.json,65,EleutherAI/gpt-j-6b,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5846153846,0.4899738448,4,7,0.5384615385,0.3781887755,3,1,24.98461538,0.9030017853
20230603_170459,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.5538461538,0.4521941296,6,7,0.5692307692,0.362745098,0,0,28.44615385,0.9031393528
20230603_170503,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5538461538,0.4521941296,6,7,0.5692307692,0.362745098,0,0,28.44615385,0.9031393528
20230603_170508,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5692307692,0.4621749409,5,7,0.5692307692,0.362745098,0,0,28.36923077,0.9039839506
20230603_170512,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.6,0.5305555556,5,7,0.5538461538,0.3857934181,2,1,23.21538462,0.9042826891
20230603_170518,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5692307692,0.4944444444,6,6,0.5538461538,0.3857934181,2,1,23.36923077,0.9037979841
20230603_170524,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5846153846,0.5190463141,6,7,0.5384615385,0.3781887755,3,1,23.33846154,0.9038188457
20230603_170530,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0,0,28,0,-100,-100,-100,-100,27.56923077,-100
20230603_170534,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0,0,28,0,-100,-100,-100,-100,27.46153846,-100
20230603_170539,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0,0,27,0,-100,-100,-100,-100,27.44615385,-100
20230603_170543,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.4923076923,0.4438761012,23,18,-100,-100,-100,-100,32.75384615,-100
20230603_170549,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.4769230769,0.4342028986,24,18,-100,-100,-100,-100,32.73846154,-100
20230603_170555,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.4923076923,0.4438761012,23,18,-100,-100,-100,-100,32.78461538,-100
20230603_170601,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,35.6,0.7802299857
20230603_170606,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,35.44615385,0.7813430429
20230603_170610,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0,0,0,0,0.5692307692,0.362745098,0,0,35.15384615,0.780719161
20230603_170614,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.4923076923,0.48,14,10,0.5384615385,0.4025735294,4,2,25.07692308,0.897977829
20230603_170619,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.5076923077,0.4980694981,14,11,0.5692307692,0.4424019608,3,3,25.10769231,0.897965014
20230603_170625,analytic_entailment/task.json,65,togethercomputer/GPT-JT-6B-v1,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.5076923077,0.4980694981,14,11,0.5692307692,0.4424019608,3,3,25.12307692,0.8980283141
20230603_172731,analytic_entailment/task.json,65,t5-small,closed,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.1384615385,0.1176470588,-100,-100,0.5692307692,0.362745098,-100,-100,33.67692308,0.8444735408
20230603_172733,analytic_entailment/task.json,65,t5-small,closed,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.1384615385,0.1176470588,-100,-100,0.5692307692,0.362745098,-100,-100,32.72307692,0.8453845978
20230603_172736,analytic_entailment/task.json,65,t5-small,closed,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.1384615385,0.1176470588,-100,-100,0.5692307692,0.362745098,-100,-100,32.76923077,0.8453982472
20230603_172739,analytic_entailment/task.json,65,t5-small,closed,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.5692307692,0.362745098,-100,-100,28.03076923,0.862432003
20230603_172741,analytic_entailment/task.json,65,t5-small,closed,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.5692307692,0.362745098,-100,-100,28.26153846,0.8634241223
20230603_172744,analytic_entailment/task.json,65,t5-small,closed,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.5692307692,0.362745098,-100,-100,27.86153846,0.8632436395
20230603_172747,analytic_entailment/task.json,65,t5-small,closed-adv,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0,0,-100,-100,-100,-100,-100,-100,45.72307692,-100
20230603_172749,analytic_entailment/task.json,65,t5-small,closed-adv,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0,0,-100,-100,-100,-100,-100,-100,45.70769231,-100
20230603_172752,analytic_entailment/task.json,65,t5-small,closed-adv,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0,0,-100,-100,-100,-100,-100,-100,45.63076923,-100
20230603_172755,analytic_entailment/task.json,65,t5-small,closed-adv,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0,0,-100,-100,-100,-100,-100,-100,33.81538462,-100
20230603_172757,analytic_entailment/task.json,65,t5-small,closed-adv,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0,0,-100,-100,-100,-100,-100,-100,33.81538462,-100
20230603_172800,analytic_entailment/task.json,65,t5-small,closed-adv,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0,0,-100,-100,-100,-100,-100,-100,33.81538462,-100
20230603_172803,analytic_entailment/task.json,65,t5-small,open,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.5692307692,0.362745098,-100,-100,36.03076923,0.8051074147
20230603_172806,analytic_entailment/task.json,65,t5-small,open,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.5692307692,0.362745098,-100,-100,36.03076923,0.8051074147
20230603_172808,analytic_entailment/task.json,65,t5-small,open,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.5692307692,0.362745098,-100,-100,36.24615385,0.8048769832
20230603_172811,analytic_entailment/task.json,65,t5-small,open,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.5692307692,0.362745098,-100,-100,29.75384615,0.8221755624
20230603_172814,analytic_entailment/task.json,65,t5-small,open,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.5692307692,0.362745098,-100,-100,29.72307692,0.8222680092
20230603_172821,analytic_entailment/task.json,65,t5-small,open,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.5692307692,0.362745098,-100,-100,29.8,0.822044909
20230603_173529,analytic_entailment/task.json,65,google/flan-t5-small,closed,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.5692307692,0.362745098,0,28,0.4307692308,0.3010752688,37,28,6.292307692,0.913192153
20230603_173531,analytic_entailment/task.json,65,google/flan-t5-small,closed,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.5692307692,0.362745098,0,28,0.4307692308,0.3010752688,37,28,6.292307692,0.913192153
